"Source","HusbandName","HusbandTribe","HusbandSubtribe1","HusbandSubtribe2","HusbandSubtrib3","HusbandSubtribe4","HusbandGeneration","WifeName","WifeTribe","WifeSubtribe1","WifeSubtribe2","WifeSubtrib3","WifeSubtrib4","Generation wife","Sons","Daughters","H Lat","H Lng","W Lat","W Lng"
"NQ200","عبد الله بن عمير بن اهيب بن حذافة بن جمح","Quraysh","Jumah",,,,4,"الرباب بنت الحارث بن حباب","Unknown",,,,,,1,,,,,
"NQ200","عدي بن نوفل بن عبد مناف","Quraysh","Qusayy",,,,3,"الرباب بنت الحارث بن حباب","Unknown",,,,,,1,,,,,
"NQ288","معمر بن عثمان بن عمرو بن كعب بن سعد بن تيم بن مرة","Quraysh","Taym b. Murra",,,,3,"سلمى بنت الاصغر بن وائل بن تمالة","Unknown",,,,,,2,,,,,
"NQ293","عبيد الله بن عبد الله بن ابو مليكة بن عبد الله بن جدعان بن عمرو بن كعب بن سعد بن تيم بن مرة","Quraysh","Taym b. Murra",,,,7,"ميمونة بنت الوليد بن ابو حسين المكى ","Unknown",,,,,,1,,,,,
"NQ294","صخر بن عامر بن سعد بن تيم بن مرة","Quraysh","Taym b. Murra",,,,2,"اميمة/ذلاف بنت عبيد بن الناقد","Unknown",,,,,,3,1,,,,
"NQ386","هصيص بن كعب بن لؤى بن غالب","Quraysh",,,,,-2,"قسامة بنت كهف الظلم بن عمرو (بن الحارث)","Unknown",,,,,,1,,,,,
"NQ399","لوذان بن سعد بن جمح","Quraysh","Jumah",,,,2,"حشيمة","Unknown",,,,,,2,,,,,
"NQ407","محيصن بن ابو وداعة بن صبيرة بن سعيد بن سعد بن سهم","Quraysh","Sahm",,,,5,"رقية بنت عمرو بن ابو حرملة","Unknown",,,,,,1,,,,,
"NQ411","شعيب بن محمد بن عبد الله بن عمرو بن العاصى بن وائل بن هاشم بن سعيد بن سهم","Quraysh","Sahm",,,,8,"حبيبة بنت مرة بن عمرو","Unknown",,,,,,1,,,,,
"NQ412","حسل بن عامر بن لؤى بن غالب","Quraysh","Amir b. Lu'ayy",,,,-2,"قسامة بنت كهف الظلم بن عمرو (بن الحارث)","Unknown",,,,,,,,,,,
"NQ432","الحصين بن ربيعة بن الحارث بن حبيب بن جذيمة بن مالك بن حسل بن عامر بن لؤى","Quraysh","Amir b. Lu'ayy",,,,4,"الرباب بنت الحارث بن حباب","Unknown",,,,,,1,,,,,
"NQ436","هدم بن رواحة بن حجر بن عبد بن معيص بن عامر بن لؤى","Quraysh","Amir b. Lu'ayy",,,,2,"سلمى بنت عامر","Unknown",,,,,,2,,,,,
"NQ440","الحارث بن سامة بن لؤى","Quraysh",,,,,-2,"سلمى بنت تيم بن شيبان","Unknown",,,,,,4,,,,,
"NQ93","الصلت بن مخرمة بن المطلب بن عبد مناف","Quraysh","Qusayy",,,,4,"رميمة","Unknown",,,,,,1,,,,,
"NQ13","غالب بن فهر","Quraysh",,,,,-5,"عاتكة بنت يخلد بن النضر بن كنانة",,,,,,-6,2,,,,,
