"Source","HusbandName","HusbandTribe","HusbandSubtribe1","HusbandSubtribe2","HusbandSubtrib3","HusbandSubtribe4","HusbandGeneration","WifeName","WifeTribe","WifeSubtribe1","WifeSubtribe2","WifeSubtrib3","WifeSubtrib4","Generation wife","Sons","Daughters","H Lat","H Lng","W Lat","W Lng"
"NQ167","هشام بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,8,"عبدة بنت الاسوار بن يزيد بن معاوية","Quraysh","Qusayy","Umayyad","Sufyanid",,8,1,1,,,,
"NQ133","ابو بكر بن عبد العزيز بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,8,"هند بنت الولید بن عتبة بن ابو سفيان","Quraysh","Qusayy","Umayyad","Sufyanid",,8,,,,,,
"NQ114","عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,8,"ام عمرو بنت ابان بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,8,1,1,,,,
"NQ118","عمر بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,8,"آمنة بنت عمر بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,8,1,,,,,
"NQ117","عنبسة بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,8,"زينب بنت خالد بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,8,3,,,,,
"NQ170","يزيد بن محمد بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,8,"ام القاسم بنت عبد الملك بن الحارث بن الحكم بن ابو العاصى","Quraysh","Qusayy","Umayyad",,,8,,,,,,
"NQ114","عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,8,"ام عبد العزيز بنت عبد الله بن خالد بن اسيد بن ابو العيص بن امية","Quraysh","Qusayy","Umayyad",,,8,2,3,,,,
"NQ131","خالد بن عمرو بن عثمان","Quraysh","Qusayy","Umayyad","Uthmanid",,8,"ام عثمان بنت سعيد بن العاصى بن سعيد بن العاصى","Quraysh","Qusayy","Umayyad",,,8,1,,,,,
"NQ131","عبد الله بن يزيد بن معاوية","Quraysh","Qusayy","Umayyad","Sufyanid",,8,"ام عثمان بنت سعيد بن العاصى بن سعيد بن العاصى","Quraysh","Qusayy","Umayyad",,,8,2,,,,,
"NQ132","عبد الله بن يزيد بن معاوية","Quraysh","Qusayy","Umayyad","Sufyanid",,8,"ام موسى بنت عمرو بن سعيد بن العاصى","Quraysh","Qusayy","Umayyad",,,8,,1,,,,
"NQ181","محمد بن عثمان بن محمد بن ابو سفيان","Quraysh","Qusayy","Umayyad",,,8,"اميمة بنت سعيد بن العاصى بن سعيد بن العاصى بن امية","Quraysh","Qusayy","Umayyad",,,8,,,,,,
"NQ180","الوليد بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,8,"آمنة بنت سعيد بن العاصى بن سعيد بن العاصى بن امية","Quraysh","Qusayy","Umayyad",,,8,,,,,,
"NQ180","خالد بن يزيد بن معاوية بن ابو سفيان","Quraysh","Qusayy","Umayyad","Sufyanid",,8,"آمنة بنت سعيد بن العاصى بن سعيد بن العاصى بن امية","Quraysh","Qusayy","Umayyad",,,8,1,,,,,
"NQ181","عبد الرحمن بن يزيد بن معاوية بن ابو سفيان","Quraysh","Qusayy","Umayyad","Sufyanid",,8,"مریم بنت سعيد بن العاصى بن سعيد بن العاصى بن امية","Quraysh","Qusayy","Umayyad",,,8,1,,,,,
"NQ131","محمد بن الوليد بن عتبة بن ابو سفيان","Quraysh","Qusayy","Umayyad","Sufyanid",,8,"ام خالد بنت عبد الرحمن بن يزيد (بن معاوية)","Quraysh","Qusayy","Umayyad","Sufyanid",,9,1,1,,,,
"NQ165","سليمان بن عبد الملك بن مروان بن الحكم بن ابو العاصى بن امية","Quraysh","Qusayy","Umayyad","Marwanid",,8,"ام يزيد بنت عبد الله بن يزيد بن معاوية","Quraysh","Qusayy","Umayyad","Sufyanid",,9,3,,,,,
"NQ115","هشام بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,8,"ام سعيد بنت عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,,,,,,
"NQ115","يزيد بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,8,"ام سعيد بنت عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,1,2,,,,
"NQ115","الوليد بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,8,"ام عبد الله بنت عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,,,,,,
"NQ115","هشام بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,8,"رقية بنت عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,,1,,,,
"NQ166","سليمان بن عبد الملك بن مروان بن الحكم بن ابو العاصى بن امية","Quraysh","Qusayy","Umayyad","Marwanid",,8,"عائشة بنت عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,2,,,,,
"NQ167","يحيى بن عبد الله بن مروان بن الحكم","Quraysh","Qusayy","Umayyad","Marwanid",,8,"ام الحجاج بنت الوليد بن يزيد بن عبد الملك بن مروان بن الحكم بن ابو العاصى بن امية","Quraysh","Qusayy","Umayyad","Marwanid",,10,,,,,,
"NQ167","هشام بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,8,"ام عثمان بنت سعيد بن خالد بن عمرو بن عثمان","Quraysh","Qusayy","Umayyad","Uthmanid",,10,1,,,,,
"NQ117","ابراهيم بن عبد الله بن حسن بن على بن ابو طالب","Quraysh","Qusayy","Hashim","Alid","Hasanid",8,"رقية الصغرى بنت محمد الاصغر بن عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,10,,,,,,
"NQ117","محمد بن ابراهيم بن على بن عبيد الله بن عباس","Quraysh","Qusayy","Hashim","Abbasid",,8,"رقية الصغرى بنت محمد الاصغر بن عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,10,,,,,,
"NQ116","الوليد بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,8,"عزة بنت عبد العزيز بن عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,10,,,,,,
"NQ116","بكار بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,8,"عزة بنت عبد العزيز بن عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,10,1,,,,,
"NQ171","عبد العزيز بن الوليد بن عبد الملك بن مروان بن الحكم بن ابو العاصى بن امية","Quraysh","Qusayy","Umayyad","Marwanid",,9,"ام الحكم بنت يحيى بن الحكم بن ابو العاصى","Quraysh","Qusayy","Umayyad",,,7,,,,,,
"NQ172","بشر بن الوليد بن عبد الملك","Quraysh","Qusayy","Umayyad","Marwanid",,9,"ام عبد الله بنت حبيب بن الحكم بن ابو العاصى","Quraysh","Qusayy","Umayyad",,,7,1,,,,,
"NQ172","عمر بن الوليد بن عبد الملك","Quraysh","Qusayy","Umayyad","Marwanid",,9,"ام عبد الله بنت حبيب بن الحكم بن ابو العاصى","Quraysh","Qusayy","Umayyad",,,7,4,,,,,
"NQ161","سعيد بن خالد بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,"ام عمر بن مروان بن الحكم بن ابو العاصى بن امية","Quraysh","Qusayy","Umayyad",,,7,,,,,,
"NQ171","ايوب بن سليمان بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,9,"مليكة بنت ابان بن الحكم بن ابو العاصى","Quraysh","Qusayy","Umayyad",,,7,,,,,,
"NQ168","معاوية بن هشام بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,9,"ام عبد الله بنت عبد العزيز بن الحارث بن الحكم","Quraysh","Qusayy","Umayyad",,,8,1,,,,,
"NQ192","خالد بن عبد الله بن عمر بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,"ام محمد بنت عبد الله بن خالد بن اسيد بن ابو العيص بن امية بن عبد شمس","Quraysh","Qusayy","Umayyad",,,8,,,,,,
"NQ192","عبد العزيز بن الوليد بن عبد الملك بن مروان بن الحكم بن ابو العاصى بن امية","Quraysh","Qusayy","Umayyad","Marwanid",,9,"ام محمد بنت عبد الله بن خالد بن اسيد بن ابو العيص بن امية بن عبد شمس","Quraysh","Qusayy","Umayyad",,,8,,,,,,
"NQ167","عبد الرحمن بن سليمان بن عبد الملك","Quraysh","Qusayy","Umayyad","Marwanid",,9,"ام كلثوم بن يزيد بن عبد الملك بن مروان بن الحكم بن ابو العاصى بن امية","Quraysh","Qusayy","Umayyad","Marwanid",,9,,,,,,
"NQ167","عبد الله بن مروان بن محمد بن مروان بن الحكم","Quraysh","Qusayy","Umayyad","Marwanid",,9,"ام هشام بنت هشام بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,9,,,,,,
"NQ167","يزيد بن الوليد بن عبد الملك","Quraysh","Qusayy","Umayyad","Marwanid",,9,"ام هشام بنت هشام بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,9,,,,,,
"NQ166","محمد بن الوليد بن عبد الملك","Quraysh","Qusayy","Umayyad","Marwanid",,9,"عاتكة بنت يزيد بن عبد الملك بن مروان بن الحكم بن ابو العاصى بن امية","Quraysh","Qusayy","Umayyad","Marwanid",,9,,,,,,
"NQ132","عثمان بن محمد بن عثمان بن محمد بن ابو سفيان","Quraysh","Qusayy","Umayyad","Sufyanid",,9,"ام عثمان بنت عبد الله بن يزيد بن معاوية","Quraysh","Qusayy","Umayyad","Sufyanid",,9,,,,,,
"NQ131","ابو بكر بن يزيد بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,9,"امة الحميد بنت عبد الله بن يزيد بن معاوية","Quraysh","Qusayy","Umayyad","Sufyanid",,9,,,,,,
"NQ131","معاوية بن هشام بن عبد الملك","Quraysh","Qusayy","Umayyad","Marwanid",,9,"امة الحميد بنت عبد الله بن يزيد بن معاوية","Quraysh","Qusayy","Umayyad","Sufyanid",,9,,,,,,
"NQ131","سعيد بن خالد بن يزيد","Quraysh","Qusayy","Umayyad","Sufyanid",,9,"حمادة عبد الله بن يزيد بن معاوية","Quraysh","Qusayy","Umayyad","Sufyanid",,9,,,,,,
"NQ115","عبد الله بن عنبسة بن عمرو بن عثمان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,"اروى بنت عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,3,2,,,,
"NQ117","خالد بن عنبسة بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,"ام السرى بنت بكر بن عمرو بن عثمان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,4,,,,,
"NQ118","عبد الله بن عمر بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,"عثيمة بنت بكير بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,2,,,,,
"NQ115","سعيد بن المغيرة بن عمرو بن عثمان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,"عزة بنت عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,2,1,,,,
"NQ115","خالد بن عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,"رملة بنت عبد الرحمن بن عبد الله بن خالد بن اسيد (بن ابو العيص بن امية)","Quraysh","Qusayy","Umayyad",,,9,3,3,,,,
"NQ167","الوليد بن يزيد بن عبد الملك بن مروان بن الحكم بن ابو العاصى بن امية","Quraysh","Qusayy","Umayyad","Marwanid",,9,"عاتكة بنت عثمان بن محمد بن عثمان بن محمد بن ابو سفيان","Quraysh","Qusayy","Umayyad","Sufyanid",,10,1,,,,,
"NQ167","الوليد بن يزيد بن عبد الملك بن مروان بن الحكم بن ابو العاصى بن امية","Quraysh","Qusayy","Umayyad","Marwanid",,9,"ام عبد الملك بنت سعيد بن خالد بن عمرو بن عثمان","Quraysh","Qusayy","Umayyad","Uthmanid",,10,1,,,,,
"NQ117","محمد بن هشام بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,9,"رقية الكبرى بنت محمد الاصغر بن عبد الله بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,10,,,,,,
"NQ65","اسحاق بن عبد الله بن على بن الحسين بن على بن ابو طالب","Quraysh","Qusayy","Hashim","Alid","Husaynid",9,"عائشة بنت عمر بن عاصم بن عمر بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,10,1,,,,,
"NQ428","سعيد بن سليمان بن نوفل بن مساحق بن عبد الله بن مخرمة بن عبد العزى بن ابو قيس بن عبد ود بن نصر بن مالك بن حسل بن عامر بن لؤى بن غالب","Quraysh","Amir b. Lu'ayy",,,,9,"بنت عثمان بن الزبير بن عبد الله بن الوليد بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,11,1,,,,,
"NQ114","المهدى","Quraysh","Qusayy","Hashim","Abbasid",,9,"رقية بنت عمرو بن خالد بن عبد الله بن عمرو بن عثمان","Quraysh","Qusayy","Umayyad","Uthmanid",,11,1,,,,,
"NQ74","الحسن بن الحسين بن على بن الحسين بن على","Quraysh","Qusayy","Hashim","Alid","Husaynid",9,"خليدة بنت مروان بن عنبسة بن سعيد بن العاصى","Quraysh","Qusayy","Umayyad",,,"8(10)",2,1,,,,
"NQ181","عثمان بن عنبسة بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,9,"حميدة بنت سعيد بن العاصى بن سعيد بن العاصى بن امية","Quraysh","Qusayy","Umayyad",,,,2,,,,,
"NQ168","عبد العزيز بن الحجاج بن عبد الملك","Quraysh","Qusayy","Umayyad","Marwanid",,10,"ام سلمة بنت هشام بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,9,,,,,,
"NQ167","عبد الملك بن عبد العزيز بن الوليد","Quraysh","Qusayy","Umayyad","Marwanid",,10,"ام هشام بنت هشام بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,9,,,,,,
"NQ168","محمد بن عبد الله بن عبد الملك","Quraysh","Qusayy","Umayyad","Marwanid",,10,"زنيب بنت هشام بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,9,,,,,,
"NQ167","محمد بن يزيد بن الوليد بن عبد الملك","Quraysh","Qusayy","Umayyad","Marwanid",,10,"ام الحجاج بنت الوليد بن يزيد بن عبد الملك بن مروان بن الحكم بن ابو العاصى بن امية","Quraysh","Qusayy","Umayyad","Marwanid",,10,,,,,,
"NQ119","عبد الله بن سعيد بن المغيرة بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,10,"حفصة بنت محمد بن عبد الله بن عمرو بن عثمان","Quraysh","Qusayy","Umayyad","Uthmanid",,10,3,3,,,,
"NQ106","عبد الملك بن سعيد بن خالد بن عمرو بن عثمان","Quraysh","Qusayy","Umayyad","Uthmanid",,10,"رملة بن امية بن عمرو بن سليمان بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,11,,,,,,
"NQ119","المنصور بن المهدى","Quraysh","Qusayy","Hashim","Abbasid",,10,"عائشة بنت عبد الله بن سعيد بن المغيرة بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,11,,,,,,
"NQ119","هارون الرشيد بن المهدى بن المنصور بن محمد بن على بن عبد الله بن العباس","Quraysh","Qusayy","Hashim","Abbasid",,10,"عائشة بنت عبد الله بن سعيد بن المغيرة بن عمرو بن عثمان بن عفان","Quraysh","Qusayy","Umayyad","Uthmanid",,11,,,,,,
"NQ123","جثامة بن قيس بن عبد الله بن يعمر الشداخ ( بن عوف بن كعب بن عامر بن ليث Bal 11.88)","Kinana","Abd Manat","Bakr b. Abd Manat","Layth",,,"فاختة الصغرى بنت حرب بن امية","Quraysh","Qusayy","Umayyad",,,5,1,,,,,
"NQ123","عمرو بن امية الضمرى","Kinana",,,,,,"ام حبيبة بنت ابو سفيان بن حرب","Quraysh","Qusayy","Umayyad","Sufyanid",,6,,,,,,
"NQ267","الشماخ السلمى","Qays Aylan","Sulaym",,,,,"سهلة بنت سهيل بن عمرو بن عبد شمس","Quraysh","Qusayy","Umayyad",,,5,,,,,,
"NQ173","حكيم بن امية بن حارثة بن الاوقص السلمى","Qays Aylan","Sulaym",,,,,"ضعیفة بنت العاصى بن امية","Quraysh","Qusayy","Umayyad",,,5,1,,,,,
"NQ123","غزوان بن جابر بن نسيب المازنى","Qays Aylan","Mazin b. Mansur",,,,,"فاختة الصغرى بنت حرب بن امية","Quraysh","Qusayy","Umayyad",,,5,,1,,,,
"NQ138","رياح بن ابو الحكم بن نعمان بن عقبان","Tha'lab (but which one?)",,,,,,"اروى بنت ابو معيط بن ابو عمرو بن امية","Quraysh","Qusayy","Umayyad",,,6,,,,,,
"NQ100","عمرو بن وهب بن علاج بن ابو سلمة","Thaqif",,,,,,"امية بنت امية الاكبر بن عبد شمس","Quraysh","Qusayy","Umayyad",,,4,3,,,,,
"NQ99","بشر بن عبد دهمان بن عبد الله بن همام بن ابان بن ياسر بن مالك بن حطيط بن جشم بن ثقيف","Thaqif",,,,,,"صفية بنت امية الاكبر بن عبد شمس","Quraysh","Qusayy","Umayyad",,,4,2,,,,,
"NQ101","الاخنس بن شريق","Thaqif",,,,,,"خلدة بنت ابو العاصى بن امية الاكبر بن عبد شمس","Quraysh","Qusayy","Umayyad",,,5,,,,,,
"NQ101","عثمان بن بشر بن عبد دهمان بن عبد الله بن همام بن ابان بن ياسر بن مالك بن حطيط من ثقيف","Thaqif",,,,,,"ريحانة بنت ابو العاصى بن امية الاكبر بن عبد شمس","Quraysh","Qusayy","Umayyad",,,5,1,1,,,,
"NQ125","عبد الله بن عثمان بن عبد الله بن ربيعة الثقفى","Thaqif",,,,,,"ام الحكم بنت ابو سفيان بن حرب","Quraysh","Qusayy","Umayyad","Sufyanid",,6,1,,,,,
"NQ126","سعيد بن الاخنس بن شريق الثقفى","Thaqif",,,,,,"صخرة بنت ابو سفيان بن حرب بن امية","Quraysh","Qusayy","Umayyad","Sufyanid",,6,,,,,,
"NQ126","ابو مرة بن عروة بن مسعود الثقفى (بن معتب بن مالك بن معتب بن عمرو بن سعد بن عوف بن قسى)","Thaqif",,,,,,"ميمونة بنت ابو سفيان بن حرب بن امية","Quraysh","Qusayy","Umayyad","Sufyanid",,6,,1,,,,
"NQ57","ابو مرة بن عروة بن مسعود بن معتب بن مالك بن معتب بن عمرو بن سعد بن عوف بن قسى","Thaqif",,,,,,"ميمونة بنت ابو سفيان بن حرب بن امية","Quraysh","Qusayy","Umayyad","Sufyanid",,6,,1,,,,
"NQ159","اسيد بن الاخنس بن شريق","Thaqif",,,,,,"زينب بنت الحكم بن ابو العاصى بن امية","Quraysh","Qusayy","Umayyad",,,6,3,,,,,
"NQ113","ابو عبيد بن مسعود بن عمرو بن عمير بن عوف بن عقدة بن غيرة بن عوف بن قسى وهو ثقيف","Thaqif",,,,,,"عاتكة بنت اسيد بن ابو العيص بن امية","Quraysh","Qusayy","Umayyad",,,6,,1,,,,
"NQ137","عبد الرحمن بن العلاء بن جارية","Thaqif",,,,,,"عقيلة بنت كميم بن ابو عمرو بن امية","Quraysh","Qusayy","Umayyad",,,6,,,,,,
"NQ169","سعيد بن عبد الملك بن مروان","Quraysh","Qusayy","Umayyad","Marwanid",,,"رملة بنت محمد بن مروان بن الحكم","Quraysh","Qusayy","Umayyad","Marwanid",,8,,,,,,
"NQ161","ابو بكر بن الحكم","Unclear",,,,,,"رملة بنت مروان بن الحكم بن ابو العاصى بن امية","Quraysh","Qusayy","Umayyad",,,7,,,,,,
"NQ101","عبد الله بن ابو سعد بن حكم بن سعد العشيرة من مذحج","Yemen","Madhhij",,,,,"آمنة بنت عفان بن ابو العاصى بن امية الاكبر بن عبد شمس","Quraysh","Qusayy","Umayyad",,,6,1,,,,,
